,date,information,related
32,2022-11-10,"Headline: Keurig Dr Pepper CEO Ozan Dokmecioglu resigns, Bob Gamgort to succeed, source:Thefly.com, summary: No summary, Headline: Keurig Dr Pepper CEO Dokmecioglu resigns over conduct violations, source:Seeking Alpha, summary: No summary, Headline: Keurig Dr Pepper CEO resigns after violating company's code of conduct, source:CNBC, summary: Keurig Dr Pepper said Ozan Dokmecioglu's violations were not related to the company's strategy, operations or financial reporting., Headline: KDP EXECUTIVE CHAIRMAN BOB GAMGORT TO REASSUME CEO ROLE FOLLOWING RESIGNATION OF OZAN DOKMECIOGLU, source:Yahoo, summary: Keurig Dr Pepper Inc. (NASDAQ: KDP) today announced the resignation of Ozan Dokmecioglu as Chief Executive Officer and a member of the KDP Board of Directors. Bob Gamgort, the Company's current Executive Chairman and former CEO, was reappointed by the Board to the role of CEO, in addition to continuing as Chairman., Headline: Keurig Dr Pepper CEO resigns for violating code of conduct, less than 4 months after being appointed, source:Yahoo, summary: Keurig Dr Pepper Inc. said Thursday that Chief Executive Ozan Dokmecioglu has resigned after less than four months in the role, due to violations of the beverage company's code of conduct. The company said Bob Gambort, who Dokmecioglu had succeeded as CEO, will reassume the CEO role. Dokmecioglu was appointed CEO on July 29. The company said the violations of the code of conduct were not related to started, operations or financial reporting. ""Keurig Dr Pepper's code of donduct is built on a foun, Headline: Keurig Dr Pepper CEO quits after code of conduct violation, source:Yahoo, summary: Keurig Dr Pepper Inc said on Thursday Chief Executive Ozan Dokmecioglu has resigned from his role on account of violations of the soda maker's code of conduct.  The company said it has reappointed former CEO Bob Gamgort who is currently the executive chairman.  Dokmecioglu, who had succeeded Gamgort in April, agreed to resign due to violations that were not related to strategy, operations or financial reporting., Headline: Keurig Dr Pepper CEO resigns after code of conduct violation, source:Yahoo, summary: The company said it has reappointed former CEO Bob Gamgort, who is currently the executive chairman.  Dokmecioglu, who had succeeded Gamgort in April, agreed to resign due to violations that were not related to strategy, operations or financial reporting.  The company's code of conduct ""is built on a foundation of ethics, integrity and personal responsibility"", said Paul Michaels, lead director of the board., Headline: Keurig Dr Pepper CEO Resigns Over Conduct-Code Violations, source:Yahoo, summary: Ozan Dokmecioglu, who took the helm of the beverage maker at the end of July, is stepping down as president, chief executive and a board member over violations of the company’s code of conduct., Headline: UPDATE 1-Keurig Dr Pepper CEO resigns after code of conduct violation, source:Yahoo, summary: Keurig Dr Pepper Inc said on Thursday Chief Executive Ozan Dokmecioglu has resigned from his role on account of violations of the soda maker's code of conduct.  The company said it has reappointed former CEO Bob Gamgort, who is currently the executive chairman.  Dokmecioglu, who had succeeded Gamgort in April, agreed to resign due to violations that were not related to strategy, operations or financial reporting., Headline: Keurig Dr. Pepper's CEO resigns after conduct violation, source:United Press International, summary: No summary",KDP
33,2022-11-11,"Headline: A CFO to CEO transition story that just took an ugly turn, source:Yahoo, summary: Ozan Dokmecioglu, the CEO and former CFO of Keurig Dr. Pepper, resigns after conduct violations., Headline: Amid Uncertainty Over FTX Collapse BlockFi Suspends Withdrawals, Juul Shelves Bankruptcy Preparations, Berkshire Hathaway Trims Holdings In Tesla Competitor: Top Stories Friday, Nov. 11, source:Yahoo, summary: Reuters US Government Watchdog To Review FAA's Oversight Of Two Safety Features On Boeing 737 MAX The Transportation Department's Office of Inspector General (OIG) will audit the Federal Aviation Administration's oversight of including MCAS in Boeing Co's (NYSE: BA) 737 MAX. The watchdog will also review FAA oversight of the inoperability of Angle of Attack (AOA) disagree alerts on most of the MAX fleet in 2019. Boeing, in 2017 identified that not all 737 MAX 8 aircraft were equipped with AOA di",KDP
34,2022-11-13,"Headline: Last week's biggest management and board changes:  Kohl's, Biogen, adidas, source:Yahoo, summary: By Sarina Isaacs and Senad Karaahmetovic",KDP
35,2022-11-14,"Headline: Top 5 3rd Quarter Trades of Ilmarinen Mutual Pension Insurance Co, source:GuruFocus, summary: No summary, Headline: Top 5 3rd Quarter Trades of Il - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: , Headline: Keurig Dr Pepper Inc.'s (NASDAQ:KDP) Stock Has Shown Weakness Lately But Financial Prospects Look Decent: Is The Market Wrong?, source:Yahoo, summary: It is hard to get excited after looking at Keurig Dr Pepper's (NASDAQ:KDP) recent performance, when its stock has..., Headline: Top 5 3rd Quarter Trades of RIT CAPITAL PARTNERS PLC, source:GuruFocus, summary: No summary, Headline: Top 5 3rd Quarter Trades of RI - GuruFocus.com, source:GuruFocus, summary: GuruFocus Article or News written by insider and the topic is about: ",KDP
36,2022-11-16,"Headline: PepsiCo And Coca-Cola: How Will They Perform Through Peak Recessionary Fears In 2023?, source:Seeking Alpha, summary: No summary",KDP
37,2022-11-17,"Headline: Keurig Dr Pepper Announces Appointment of New Director to its Board, source:Yahoo, summary: Keurig Dr Pepper (NASDAQ: KDP) today announced that Oray Boston, Worldwide President of Trauma, Extremities, Craniomaxillofacial and Animal Health at DePuy Synthes, the Orthopaedics Company of Johnson & Johnson, has been elected as a Director of the KDP Board, effective Nov. 14, 2022.",KDP
38,2022-11-28,"Headline: Is There An Opportunity With Keurig Dr Pepper Inc.'s (NASDAQ:KDP) 38% Undervaluation?, source:Yahoo, summary: Does the November share price for Keurig Dr Pepper Inc. ( NASDAQ:KDP ) reflect what it's really worth? Today, we will...",KDP
39,2022-12-01,"Headline: The Original Donut Shop® Coffee and Milk Bar® Shake Up Holiday Desserts with Limited Edition Menu Item, source:Yahoo, summary: The Original Donut Shop® Coffee and dessert company Milk Bar® have collaborated on four custom treat recipes, including a limited edition menu item, just in time for the holiday season., Headline: Keurig Dr Pepper director Young sells 154,734 common shares, source:Thefly.com, summary: No summary",KDP
40,2022-12-02,"Headline: 11 Best Coffee Stocks to Buy Now, source:Yahoo, summary: In this article, we discuss the 11 best coffee stocks to buy now. If you want to read about some more best coffee stocks, go directly to the 5 Best Coffee Stocks to Buy Now. Coffee is one of the favorite beverages in the world and a major source of caffeine for many, from students […]",KDP
41,2022-12-03,"Headline: 10 Stocks Under $50 to Buy Now, source:Yahoo, summary: In this article, we will take a look at 10 stocks under $50 to buy. If you want to see more stocks under $50 to buy, go directly to 5 Stocks Under $50 to Buy Now. According to the Labor Department on Friday, the U.S economy gained 263,000 jobs, and the unemployment rate stayed at […]",KDP
