,date,information,related
43,2022-12-09,"Headline: Annual Changes to the Nasdaq-100 Index, source:GlobeNewswire, summary: No summary, Headline: Annual Changes to the Nasdaq-100 Index, source:Yahoo, summary: NEW YORK, Dec. 09, 2022 (GLOBE NEWSWIRE) -- Nasdaq (Nasdaq: NDAQ) today announced the results of the annual reconstitution of the Nasdaq-100 Index® (Nasdaq: NDX), which will become effective prior to market open on Monday, December 19, 2022. The following six companies will be added to the Index: CoStar Group, Inc. (Nasdaq: CSGP), Rivian Automotive, Inc. (Nasdaq: RIVN), Warner Bros. Discovery, Inc. (Nasdaq: WBD), GlobalFoundries Inc. (Nasdaq: GFS), Baker Hughes Company (Nasdaq: BKR), and Diamond",CSGP
44,2022-12-10,"Headline: Annual Changes To The Nasdaq-100 Index For 2023, source:TalkMarkets, summary: No summary",CSGP
45,2022-12-11,"Headline: Rivian, Warner Bros Discovery and GlobalFoundries among the Nasdaq 100 call-ups, source:Seeking Alpha, summary: No summary, Headline: The total return for CoStar Group (NASDAQ:CSGP) investors has risen faster than earnings growth over the last five years, source:Yahoo, summary: When you buy a stock there is always a possibility that it could drop 100%. But on the bright side, if you buy shares...",CSGP
46,2022-12-12,"Headline: CoStar Group to be added to Nasdaq 100 index, source:Thefly.com, summary: No summary, Headline: RIVN, WBD Make it Into NASDAQ-100 in Rejig; BIDU, MTCH Exit, source:TipRanks, summary: No summary, Headline: Nasdaq adds six companies to the Nasdaq-100 Index, source:Yahoo, summary: Nasdaq Inc. said late Friday it's adding CoStar Group Inc. , Rivian Automotive Inc. , Warner Bros. Discovery Inc. , GlobalFoundries Inc. , Baker Hughes Com. and Diamondback Energy Inc. to the Nasdaq-100 Index . VeriSign Inc. , Skyworks Solutions Inc. , Splunk Inc. , Baidu Inc. , Match Group Inc. , DocuSign Inc. and NetEase Inc. are being removed from the Nasdaq-100. The changes go into effect on Dec. 19, prior to the start of regular trading. The Nasdaq-100 is down 29.2% in 2022, compared to a l, Headline: CoStar Group Selected by NASDAQ for 100 Index®, source:Yahoo, summary: WASHINGTON, December 12, 2022--CoStar Group (NASDAQ: CSGP), a leading global provider of online real estate marketplaces, information, and analytics in the commercial and residential property markets, announced today that the company will be added to the NASDAQ 100 Index®, effective prior to the opening of trading on Monday, December 19, 2022., Headline: CoStar Group to join NASDAQ 100 Index, source:Seeking Alpha, summary: No summary",CSGP
47,2022-12-13,"Headline: Opendoor downgraded to Underperform from Market Perform at Keefe Bruyette, source:Thefly.com, summary: No summary",CSGP
48,2022-12-16,"Headline: CoStar Group initiated with an Overweight at JPMorgan, source:Thefly.com, summary: No summary, Headline: JP Morgan initiates CoStar at Overweight on attractive revenue, profitability outlook, source:Seeking Alpha, summary: No summary",CSGP
49,2022-12-19,"Headline: CoStar Group: A Premium Valuation For Growth, But Earnings Look Robust In 2023, source:SeekingAlpha, summary: While CoStar Group has a very high valuation, I am impressed with its earnings growth outlook. Click here to see why I think CSGP stock is a long-term buy., Headline: Should You Invest in CoStar Group (CSGP) for a Long-Term?, source:Yahoo, summary: Conestoga Capital Advisors, an asset management company, released its “Conestoga Mid Cap Growth Fund” third-quarter investor letter. A copy of the same can be downloaded here. In the third quarter, the Mid Cap composite returned -4.84% net of fees compared to a -0.65% return for the Russell Mid Cap Growth Index. Negative stock selection and allocation effects […]",CSGP
50,2022-12-21,"Headline: Wally Weitz`s Top Holdings Mostly Outperform in 2022, source:GuruFocus, summary: No summary, Headline: Tracking Akre Capital Management Portfolio - Q3 2022 Update, source:SeekingAlpha, summary: Akre Capital Managementâs 13F portfolio value decreased from $12.49B to $11.34B this quarter. Read more to see an update on Akre's trades for Q3 2022.",CSGP
51,2022-12-23,"Headline: CoStar Group Offers An Excellent Long-Term Investing Opportunity, source:SeekingAlpha, summary: CoStar Group is a long-term revenue growth play in the real estate listing market, with revenue expected to grow fast. Click here to read our analysis of CSGP stock.",CSGP
52,2022-12-29,"Headline: 3 IT Services Stocks to Buy From a Prospering Industry, source:Yahoo, summary: CoStar Group (CSGP), Fair Isaac (FICO) and Nutanix (NTNX) are benefiting from the solid uptake of digital remote-working solutions despite the pandemic-led sluggish enterprise IT spending that has clouded the outlook of the Zacks Computers - IT Services Industry.",CSGP
53,2022-12-30,"Headline: Zacks Industry Outlook Highlights CoStar, Fair Isaac and Nutanix, source:Yahoo, summary: CoStar, Fair Isaac and Nutanix have been highlighted in this Industry Outlook article., Headline: Roper (ROP) Shares Up 9% in 6 Months: What's Aiding It?, source:Yahoo, summary: Strength across the Deltek, Vertafore, Aderant, CliniSys, Data Innovations, Foundry and Neptune businesses, and the Frontline acquisition augur well for Ropers' (ROP) growth.",CSGP
54,2023-01-04,"Headline: New York City`s real-estate sector is going through ���5 stages` of grief, source:MarketWatch, summary: No summary",CSGP
55,2023-01-09,"Headline: Analysts Offer Insights on Technology Companies: CoStar Group (CSGP) and Duck Creek Technologies (DCT), source:TipRanks, summary: No summary, Headline: Tracking Ron Baron`s BAMCO Portfolio - Q3 2022 Update, source:Seeking Alpha, summary: No summary",CSGP
56,2023-01-10,"Headline: Apartments.com Releases Q4 2022 Growth Report, source:Yahoo, summary: WASHINGTON, January 10, 2023--Today, Apartments.com – a CoStar Group company – published an in-depth report of multifamily rent growth trends for Q4 2022 backed by analyst observations. Across the board, multifamily fundamentals continued to deteriorate throughout the fourth quarter with limited absorption, significant imbalances between supply and demand and ongoing economic uncertainty., Headline: CoStar Group CEO and Founder Andy Florance Named as Top Ten on SP200 Real Estate’s Most Powerful and Influential List, source:Yahoo, summary: WASHINGTON, January 10, 2023--The Swanepoel Power 200 (SP 200), the definitive ranking of the residential real estate brokerage industry’s executives and leaders, has named Andy Florance, Founder and Chief Executive Officer of CoStar Group (NASDAQ: CSGP), as one of the nation’s ten most powerful and influential people in real estate for 2023.",CSGP
57,2023-01-12,"Headline: CoStar Group Founder and CEO Andy Florance Named an Inman 2023 Power Player, source:Business Wire, summary: No summary",CSGP
58,2023-01-16,"Headline: Goldman picks 50 top return-on-equity stocks for a tough ROE year, source:Seeking Alpha, summary: No summary",CSGP
59,2023-01-18,"Headline: South Florida's era of giant rent hikes has come to an end, report says, source:Yahoo, summary: South Florida's rent hikes are slowing down, a recent report from commercial real estate information company CoStar stated.  Monthly rents sought by landlords in the fourth quarter of 2022 went up 6.8% year-over-year in Miami-Dade County to $2,228 a month.  Also off its highs was Broward County, where rents rose 5.1% year-over-year to $2,224 a month in Q4 2022.",CSGP
60,2023-01-20,"Headline: Jefferies lodging/leisure analyst holds analyst/industry conference call, source:Thefly.com, summary: No summary, Headline: Should You Add CoStar Group (CSGP) to Your Portfolio?, source:Yahoo, summary: Artisan Partners, an investment management company, released its “Artisan Mid Cap Fund” fourth quarter 2022 investor letter. A copy of the same can be downloaded here. In the fourth quarter, its Investor Class fund ARTMX returned -1.13%, Advisor Class fund APDMX posted a return of -1.12%, and Institutional Class fund APHMX returned -1.07%, compared to a […]",CSGP
61,2023-01-22,"Headline: Truist leisure/lodging analyst holds an analyst/industry conference call, source:Thefly.com, summary: No summary",CSGP
62,2023-01-24,"Headline: News Corp. in discussions to sell 80% Move stake to CoStar, FT reports, source:Thefly.com, summary: No summary, Headline: Rupert Murdoch calls off proposed Fox-News Corp merger, source:CNBC, summary: Rupert Murdoch had been exploring a reunion of Fox and News Corp about 10 years after he split the companies., Headline: Exclusive-News Corp in talks to sell its stake in Move Inc -sources, source:Reuters, summary: News Corp is in talks to sell its stake in Move Inc, the parent company of real estate listing site Realtor.com, to CoStar Group Inc <CSGP.O, according to sources on Tuesday., Headline: Notable Wednesday Option Activity: CSGP, WM, GOEV, source:Stock Options Channel, summary: No summary",CSGP
63,2023-01-25,"Headline: 5 things to know before the stock market opens Wednesday, source:CNBC, summary: Here are the most important news items that investors need to start their trading day., Headline: Why U.S. oil companies may be tempted to purchase European rivals on the cheap, source:MarketWatch, summary: No summary, Headline: Jefferies lodging/leisure analyst holds analyst/industry conference call, source:Thefly.com, summary: No summary, Headline: Is CoStar Group, Inc. (NASDAQ:CSGP) Potentially Undervalued?, source:Yahoo, summary: Let's talk about the popular CoStar Group, Inc. ( NASDAQ:CSGP ). The company's shares saw a double-digit share price..., Headline: National Association of Realtors a hurdle for Move Inc. sale, Bloomberg says, source:Thefly.com, summary: No summary, Headline: CoStar Group to Report Financial Results for Fourth Quarter and Full Year 2022 on February 21, 2023, source:Yahoo, summary: WASHINGTON, January 25, 2023--CoStar Group, Inc. (NASDAQ: CSGP) will announce financial results for the fourth quarter and full year 2022 following the market close on Tuesday, February 21, 2023. Management will conduct a conference call to discuss the fourth quarter and full year results, as well as the Company’s outlook at 5:00 PM EST that same day., Headline: CoStar in talks to buy operator of Realtor.com from Rupert Murdoch's News Corp, source:Yahoo, summary: Rupert Murdoch’s News Corp (NASDAQ: NWSA) is in talks to sell some of its digital real estate assets, namely the operator of Realtor.com, to D.C. commercial real estate data company CoStar Group Inc. (NASDAQ: CSGP), according to a securities filing.  “News Corp actively assesses opportunities to maximize shareholder value, and discussions with CoStar Group are part of that ongoing effort,” the New York City company said in a statement.  “Any potential transaction would support News Corp’s strategy to optimize the value of its digital real estate services segment, while strengthening Realtor.com’s competitive position in the market.”, Headline: News Corp Confirms Weighing Sale Of Stake In Realtor.com Operator Move Inc, source:Yahoo, summary: News Corp (NASDAQ: NWS) (NASDAQ: NWSA) confirmed discussions with CoStar Group, Inc (NASDAQ: CSGP) regarding a potential sale of Move, Inc, operator of Realtor.com. Any potential transaction would support News Corp's strategy to optimize the value of its Digital Real Estate Services segment while strengthening Realtor.com's competitive position in the market. On January 24, Fox Corp's (NASDAQ: FOX) (NASDAQ: FOXA) controlling owner Rupert Murdoch withdrew the proposal to explore a potential combi, Headline: Why Redfin Stock Was Tumbling Today, source:Yahoo, summary: Shares of Redfin (NASDAQ: RDFN) were falling today on news of a possible merger of two rivals, and as growth stocks fell broadly after downbeat guidance from Microsoft last night.  As a result, Redfin stock was down 11% as of 11:16 a.m. ET.  News that CoStar was in talks to buy Move, the parent of Realtor.com, from News Corp. pushed online real estate brokerage stocks broadly lower today., Headline: How a Home Listings Shakeup Could Hit Zillow and Redfin, source:Yahoo, summary: Shares of real estate companies  Redfin  and  Zillow  Group fell on Wednesday after news of a potential shakeup in the home listings landscape.  Redfin  (Ticker: RDFN) shares lost 8.5% to $5.66 at Wednesday’s close, while  Zillow  (Z) declined 5.3% to $42.25.  The drops were greater than the broader market: The S&P 500 index lost 0.02%, and the Nasdaq Composite fell 0.2%.",CSGP
64,2023-01-26,"Headline: Analysts Offer Insights on Technology Companies: CoStar Group (CSGP) and Qualtrics International (XM), source:TipRanks, summary: No summary, Headline: A Deal for Realtor.com Could Allow CoStar to Better Compete With Zillow, source:Yahoo, summary: Andrew Florance,  who has built  CoStar Group  into the world’s largest commercial-property and rental-apartment online marketplace, now has the single-family home market in his sights, with a potential deal for the parent of Realtor.com.  CoStar is in talks to purchase Move Inc. from  News Corp  News Corp confirmed earlier this week.  If CoStar succeeds, the deal would put CoStar into head-to-head competition with  Zillow  Group Inc. for leadership in the online marketplace where most Americans look to buy and sell homes.",CSGP
65,2023-01-27,"Headline: New Buy Rating for CoStar Group (CSGP), the Technology Giant, source:TipRanks, summary: No summary",CSGP
66,2023-01-29,"Headline: Tracking Baillie Gifford`s 13F Portfolio - Q4 2022 Update, source:Seeking Alpha, summary: No summary, Headline: Tracking Baillie Gifford's 13F Portfolio - Q4 2022 Update, source:SeekingAlpha, summary: Baillie Giffordâs 13F portfolio value decreased from ~$96.99B to ~$95.96B this quarter. Click here for a detailed analysis.",CSGP
67,2023-01-30,"Headline: Truist leisure/lodging analyst holds an analyst/industry conference call, source:Thefly.com, summary: No summary, Headline: Portland-area apartment building sales down in 2022 but still hit $3B, source:Yahoo, summary: Apartment building sales last year failed to hit a record set a year prior as tightening lending left buyers with limited financing options.  The demand reflects how investors are still willing to wade into new deals in the Portland area despite waves of economic uncertainty.  In 2022, sales volume hit an estimated $2.96 billion, which falls short of the adjusted $4.64 billion logged in 2021, a record year since CoStar Group (Nasdaq: CSGP) began tracking the numbers in earnest.",CSGP
68,2023-01-31,"Headline: Wally Weitz`s Weitz Partners III Opportunity Fund 4th-Quarter Commentary, source:GuruFocus, summary: No summary, Headline: Wally Weitz`s Weitz Hickory Fund 4th-Quarter Commentary, source:GuruFocus, summary: No summary",CSGP
69,2023-02-01,"Headline: Is CoStar Group (CSGP) a Multibagger Stock?, source:Yahoo, summary: Baron Funds, an investment management company, released its “Baron Real Estate Fund” fourth quarter 2022 investor letter. A copy of the same can be downloaded here. In the fourth quarter, the fund rose 6.17% (Institutional Shares) compared to a 4.90% return for the MSCI US REIT Index (the “REIT Index”) and an 8.71% return for the […], Headline: Akre Focus Fund Fourth Quarter 2022 Commentary, source:SeekingAlpha, summary: 2022 marked Akre Focus Fundâs first negative performance period measured over the course of a calendar year. Click here to read the full fund letter.calendar year., Headline: SmartRent Enables Self-Guided Tour Scheduling Within Apartment Listings, source:Business Wire, summary: No summary, Headline: Does CoStar Group (CSGP) Have Huge Growth Potential?, source:Yahoo, summary: Andvari Associates, an investment management company, released its fourth-quarter 2022 investor letter. A copy of the same can be downloaded here. For the full year of 2022, the fund was down 33.8% net of fees compared to the SPDR S&P 500 ETF, which was down 18.2%. In addition, please check the fund’s top five holdings to […]",CSGP
70,2023-02-02,"Headline: Merck, GM among BofA`s latest Alpha Surprise picks, source:Seeking Alpha, summary: No summary, Headline: Andvari Associates Q4 2022 Letter, source:SeekingAlpha, summary: For the full year of 2022 Andvari was down 33.8% net of fees. Click here to read the full fund letter.",CSGP
71,2023-02-03,"Headline: Top 5 4th Quarter Trades of YCG, LLC, source:GuruFocus, summary: No summary",CSGP
72,2023-02-04,"Headline: Top stock picks for 2023 by sector from BofA - industrials and materials, source:Seeking Alpha, summary: No summary",CSGP
73,2023-02-07,"Headline: CoStar Group management to meet virtually with BMO Capital, source:Thefly.com, summary: No summary, Headline: Top 5 4th Quarter Trades of Findlay Park Partners LLP, source:GuruFocus, summary: No summary, Headline: If You Invested $5,000 in CoStar in 2013, This Is How Much You Would Have Today, source:Yahoo, summary: CoStar Group (NASDAQ: CSGP) is somewhat under the radar when it comes to ""hot"" growth tech stocks -- even though it has delivered incredible returns for investors over the years.  Since 2013, the real estate tech giant has produced a 682% total return.  In monetary terms, that means a $5,000 investment in CoStar Group in 2013 would have grown into roughly $39,500 today., Headline: Apartments.com Expands to Canadian Markets, source:Yahoo, summary: WASHINGTON, February 07, 2023--Apartments.com – a CoStar Group company – today launched its official expansion into the Canadian market. The move marks a significant milestone for apartment searchers in Canada, providing them with a vast array of in-depth listings of rental properties across the country.",CSGP
74,2023-02-08,"Headline: Cerence (CRNC) Q1 Earnings and Revenues Surpass Estimates, source:Yahoo, summary: Cerence (CRNC) delivered earnings and revenue surprises of 300% and 8.70%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: Would This Acquisition Supercharge This Top Growth Stock?, source:Yahoo, summary: Over the past three decades, CoStar Group (NASDAQ: CSGP) has strategically used acquisitions to boost its growth.  The real estate data and analytics company now has 24 companies and property-listing platforms under its umbrella and its next acquisition could be right around the corner.  News Corp. has confirmed that CoStar Group is in talks with it to purchase Move Inc., the parent company of real estate analytics leader Realtor.com., Headline: Wallace Weitz Buys 2, Sells 3 in 4th Quarter, source:GuruFocus, summary: No summary",CSGP
75,2023-02-09,"Headline: 20 Most Valuable Real Estate Companies in the World, source:Yahoo, summary: In this article, we will discuss the 20 Most Valuable Real Estate Companies in the World. You can skip our industry overview and go directly to the 5 Most Valuable Real Estate Companies in the World. The global real estate industry involves the buying, selling, and management of properties such as residential homes, commercial buildings, and […], Headline: Apartments.com Reveals Positive Monthly Rent Growth in January 2023 Report, source:Yahoo, summary: WASHINGTON, February 09, 2023--Today, Apartments.com – a CoStar Group company – released an in-depth report of multifamily rent growth trends for January 2023 backed by analyst observations. For the first time in five months, month over month rent data showed positive growth, with Midwestern markets like Indianapolis and Cincinnati emerging as top rent growth leaders., Headline: Top 4th-Quarter Trades of Wallace Weitz`s Firm, source:GuruFocus, summary: No summary",CSGP
76,2023-02-10,"Headline: Travel update: Orlando 2022 hotel occupancy, room rates see double-digit growth, source:Yahoo, summary: Metro Orlando hotels in 2022 saw double-digit growth in both average occupancy and daily room rates — two main indicators of the industry's health and stability.",CSGP
77,2023-02-12,"Headline: Top 5 4th Quarter Trades of Findlay Park Partners LLP, source:GuruFocus, summary: No summary",CSGP
78,2023-02-14,"Headline: 7 Great Growth Stocks to Buy in February, source:Yahoo, summary: Although macro uncertainty continues to loom over the stock market, don’t view this as a sign to sit on the sidelines. If you are investing for the long haul, scores of strong opportunities are out there, including growth stocks to buy. Yes, with the rise in interest rates since last year, it’s been a challenging time for growth. Yet, while lower-quality growth stocks may continue to be affected by rising rates, and other, more company-specific challenges, this isn’t the case with the high-quali, Headline: Earnings Preview: CoStar Group (CSGP) Q4 Earnings Expected to Decline, source:Yahoo, summary: CoStar (CSGP) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: A Look At The Intrinsic Value Of CoStar Group, Inc. (NASDAQ:CSGP), source:Yahoo, summary: In this article we are going to estimate the intrinsic value of CoStar Group, Inc. ( NASDAQ:CSGP ) by projecting its..., Headline: Top 5 4th Quarter Trades of High Pines Wealth Management, LLC, source:GuruFocus, summary: No summary",CSGP
79,2023-02-16,"Headline: Grid Dynamics (GDYN) Earnings Expected to Grow: Should You Buy?, source:Yahoo, summary: Grid Dynamics (GDYN) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: Ron Baron`s Baron Focused Growth Fund 4th-Quarter Letter, source:GuruFocus, summary: No summary",CSGP
80,2023-02-17,"Headline: Ron Baron Comments on CoStar Group, source:GuruFocus, summary: No summary, Headline: Tracking Akre Capital Management Portfolio - Q4 2022 Update, source:Seeking Alpha, summary: No summary, Headline: CoStar Group (CSGP) to Post Q4 Earnings: What's in Store?, source:Yahoo, summary: CoStar Group's (CSGP) fourth-quarter 2022 top line is expected to have benefited from an expanding product portfolio amid challenging macroeconomic conditions.",CSGP
81,2023-02-19,"Headline: CoStar Group Q4 2022 Earnings Preview, source:Seeking Alpha, summary: No summary",CSGP
82,2023-02-20,"Headline: CoStar Group reports Q4 EPS 31c, consensus 36c, source:Thefly.com, summary: No summary, Headline: CoStar Group sees Q1 adjusted EPS 25c-26c, consensus 36c, source:Thefly.com, summary: No summary, Headline: CoStar Group sees FY23 adjusted EPS $1.06-$1.09, consensus $1.47, source:Thefly.com, summary: No summary, Headline: CoStar Group Non-GAAP EPS of $0.38 beats by $0.03, revenue of $573.35M beats by $3.67M, guidance below consensus, source:Seeking Alpha, summary: No summary, Headline: News Corp no longer in discussions with CoStar over potential Move sale, source:Thefly.com, summary: No summary",CSGP
83,2023-02-21,"Headline: Fly Intel: After-Hours Movers, source:Thefly.com, summary: No summary, Headline: Ron Baron Slashes Spotify, Amazon in 4th quarter, source:GuruFocus, summary: No summary, Headline: CoStar Group Publishes 2023 Environmental, Social, and Governance Report, source:Yahoo, summary: WASHINGTON, February 21, 2023--CoStar Group (NASDAQ: CSGP), a leading provider of online real estate marketplaces, information, and analytics in the property markets, released today its 2023 Environmental, Social, and Governance Report. The report highlights the company’s commitment to making business decisions that prioritize its people, communities, and shareholders through meaningful environmental, social and governance (ESG) practices., Headline: CoStar: Q4 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: Stocks making the biggest moves after hours: Palo Alto Networks, Coinbase, Toll Brothers and more, source:CNBC, summary: See which stocks are posting big moves after the bell., Headline: News Corp Provides Update on Discussions Regarding Move, Inc., source:Business Wire, summary: No summary, Headline: News Corp won't be selling Realtor.com parent Move to CoStar, source:MarketWatch, summary: News Corp’s talks to sell the parent of Realtor.com to CoStar Group Inc. have ended without a deal., Headline: Stocks to Watch: ZipRecruiter, Palo Alto Networks, La-Z-Boy, 1Life Healthcare, CoStar Group, source:MarketWatch, summary: By Kathryn Hardison ZipRecruiter Inc. on Tuesday said January revenue took a 15% hit as employers slowed their hiring and reduced recruiting budgets against..., Headline: CoStar Group 2022 Revenue Increased 12% Year-over-Year and Full Year Net New Bookings Grew 41% to a Record $305 Million, source:Yahoo, summary: WASHINGTON, February 21, 2023--CoStar Group, Inc. (NASDAQ: CSGP), a leading provider of online real estate marketplaces, information and analytics in the property markets, announced today that revenue for the year ended December 31, 2022 was $2.18 billion, an increase of 12% over revenue of $1.94 billion for the full year of 2021. Revenue for the fourth quarter of 2022 was $573 million, an increase of 13% over revenue of $507 million for the fourth quarter of 2021., Headline: CoStar forecast current-quarter revenue below estimates, source:Reuters, summary: Commercial real estate information provider CoStar Group forecast first-quarter revenue below Wall Street's estimates, sending its shares down 15% in trading after the bell, Headline: CoStar Group, Inc. (CSGP) Q4 2022 Earnings Call Transcript, source:SeekingAlpha, summary: CoStar Group, Inc. (NASDAQ:NASDAQ:CSGP) Q4 2022 Earnings Conference Call February 21, 2023 5:00 PM ETCompany ParticipantsCyndi Eakin - SVP, IR & ControllerAndrew Florance - Founder,..., Headline: CoStar Group (CSGP) Beats Q4 Earnings and Revenue Estimates, source:Yahoo, summary: CoStar (CSGP) delivered earnings and revenue surprises of 11.77% and 0.95%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: CoStar ends talks to buy Move Inc, posts weak profit forecast, source:Reuters, summary: CoStar Group said on Tuesday it was no longer in talks to buy Realtor.com owner Move Inc from News Corp and forecast disappointing first-quarter revenue that sent its shares down 15% in extended trading., Headline: CoStar Group CEO Says Firm Not Acquiring Move Real-Estate Business From News Corp, source:Yahoo, summary: News Corp  talks to sell the parent of Realtor.com to  CoStar Group  have ended without a deal.  CoStar had been in talks to purchase Move Inc. from News Corp for about $3 billion.  News Corp said that it will continue to assess opportunities to support its strategy to pull value from its digital-real-estate-services segment., Headline: GLOBAL BRIEFING: Global equities lower ahead of Fed minutes, source:Alliance News, summary: No summary, Headline: D.C.'s CoStar not acquiring Realtor.com, source:Yahoo, summary: CoStar Group Inc. (NASDAQ: CSGP) is out of the Realtor.com sweepstakes.  CEO Andy Florance confirmed Tuesday in an earnings call that there will be no deal, weeks after News Corp. (NASDAQ: NWSA), which owns an 80% stake in Realtor.com parent Move Inc., revealed it was in talks for a sale.  News Corp. also issued a statement that it is ""no longer engaged in discussions"" with D.C.-based CoStar., Headline: Tracking Wallace Weitz`s Weitz Investment Management Portfolio - Q4 2022 Update, source:Seeking Alpha, summary: No summary, Headline: News Corp`s (NASDAQ:NWSA) Move Deal Hits a Roadblock, source:TipRanks, summary: No summary, Headline: Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q4 2022 Update, source:SeekingAlpha, summary: Wallace Weitz's 13F portfolio value increased from $1.70B to $1.76B this quarter. Learn more about Weitz Investment Management's holdings and trades for Q4 2022.",CSGP
